index, coord.x, coord.y, age, household.index
5569, -0.188081, 0.110569, 27, 1693
5570, -0.188081, 0.110569, 77, 1693
5571, -0.188081, 0.110569, 73, 1693
5572, -0.188081, 0.110569, 6, 1693
5573, -0.188111, 0.110776, 52, 1694
5574, -0.188111, 0.110776, 76, 1694
5575, -0.188111, 0.110776, 21, 1694
5576, -0.188717, 0.111238, 27, 1695
5577, -0.188717, 0.111238, 0, 1695
5578, -0.186211, 0.107954, 56, 1696
5579, -0.18856, 0.111532, 27, 1697
5580, -0.18856, 0.111532, 41, 1697
5581, -0.18856, 0.111532, 28, 1697
5582, -0.18856, 0.111532, 1, 1697
5583, -0.18856, 0.111532, 62, 1697
5584, -0.18856, 0.111532, 15, 1697
5585, -0.18649, 0.111601, 31, 1698
5586, -0.18649, 0.111601, 12, 1698
5587, -0.18649, 0.111601, 72, 1698
5588, -0.187841, 0.111719, 10, 1699
5589, -0.187841, 0.111719, 32, 1699
5590, -0.187841, 0.111719, 66, 1699
5591, -0.187841, 0.111719, 73, 1699
5592, -0.187841, 0.111719, 10, 1699
5593, -0.187841, 0.111719, 27, 1699
5594, -0.188496, 0.111499, 21, 1700
5595, -0.188496, 0.111499, 71, 1700
5596, -0.188496, 0.111499, 53, 1700
5597, -0.188523, 0.111305, 45, 1701
5598, -0.188523, 0.111305, 68, 1701
5599, -0.188523, 0.111305, 71, 1701
5600, -0.188169, 0.110672, 15, 1702
5601, -0.188169, 0.110672, 57, 1702
5602, -0.188169, 0.110672, 60, 1702
5603, -0.188536, 0.111455, 55, 1703
5604, -0.188536, 0.111455, 31, 1703
5605, -0.188536, 0.111455, 57, 1703
5606, -0.188536, 0.111455, 78, 1703
5607, -0.188536, 0.111455, 42, 1703
5608, -0.18811, 0.111644, 60, 1704
5609, -0.18811, 0.111644, 22, 1704
5610, -0.188324, 0.111567, 9, 1705
5611, -0.188324, 0.111567, 15, 1705
5612, -0.188324, 0.111567, 10, 1705
5613, -0.188324, 0.111567, 1, 1705
5614, -0.188324, 0.111567, 11, 1705
5615, -0.188324, 0.111567, 25, 1705
5616, -0.188601, 0.111496, 31, 1706
5617, -0.188601, 0.111496, 69, 1706
5618, -0.188601, 0.111496, 7, 1706
5619, -0.188601, 0.111496, 43, 1706
5620, -0.188601, 0.111496, 76, 1706
5621, -0.188601, 0.111496, 27, 1706
5622, -0.187638, 0.111866, 63, 1707
5623, -0.187951, 0.111702, 5, 1708
5624, -0.187951, 0.111702, 15, 1708
5625, -0.187951, 0.111702, 46, 1708
5626, -0.186828, 0.111939, 62, 1709
5627, -0.186828, 0.111939, 46, 1709
5628, -0.186828, 0.111939, 7, 1709
5629, -0.186828, 0.111939, 7, 1709
5630, -0.184977, 0.112819, 36, 1710
5631, -0.184977, 0.112819, 7, 1710
5632, -0.188072, 0.110576, 55, 1711
5633, -0.188072, 0.110576, 66, 1711
5634, -0.188072, 0.110576, 69, 1711
5635, -0.187624, 0.11192, 33, 1712
5636, -0.187624, 0.11192, 28, 1712
5637, -0.187624, 0.11192, 43, 1712
5638, -0.1884, 0.111699, 9, 1713
5639, -0.1884, 0.111699, 12, 1713
5640, -0.1884, 0.111699, 0, 1713
5641, -0.1884, 0.111699, 73, 1713
5642, -0.186924, 0.110802, 1, 1714
5643, -0.186924, 0.110802, 25, 1714
5644, -0.186924, 0.110802, 47, 1714
5645, -0.187522, 0.111865, 24, 1715
5646, -0.187522, 0.111865, 34, 1715
5647, -0.187522, 0.111865, 42, 1715
5648, -0.18835, 0.11168, 66, 1716
5649, -0.18835, 0.11168, 6, 1716
5650, -0.18835, 0.11168, 22, 1716
5651, -0.18835, 0.11168, 22, 1716
5652, -0.18835, 0.11168, 47, 1716
5653, -0.18835, 0.11168, 53, 1716
5654, -0.188088, 0.111662, 17, 1717
5655, -0.188088, 0.111662, 76, 1717
5656, -0.188088, 0.111662, 40, 1717
5657, -0.188088, 0.111662, 4, 1717
5658, -0.188088, 0.111662, 15, 1717
5659, -0.188473, 0.11152, 78, 1718
5660, -0.188473, 0.11152, 55, 1718
5661, -0.188473, 0.11152, 5, 1718
5662, -0.188473, 0.11152, 55, 1718
5663, -0.188473, 0.11152, 46, 1718
5664, -0.188243, 0.111595, 40, 1719
5665, -0.188243, 0.111595, 78, 1719
5666, -0.188243, 0.111595, 16, 1719
5667, -0.188517, 0.111234, 23, 1720
5668, -0.188517, 0.111234, 58, 1720
5669, -0.188517, 0.111234, 66, 1720
5670, -0.188517, 0.111234, 29, 1720
5671, -0.185661, 0.110768, 61, 1721
5672, -0.185661, 0.110768, 58, 1721
5673, -0.185661, 0.110768, 53, 1721
5674, -0.185661, 0.110768, 25, 1721
5675, -0.185661, 0.110768, 3, 1721
5676, -0.187537, 0.112085, 58, 1722
5677, -0.188342, 0.111564, 1, 1723
5678, -0.188342, 0.111564, 27, 1723
5679, -0.188563, 0.111352, 20, 1724
5680, -0.188563, 0.111352, 17, 1724
5681, -0.187832, 0.111821, 34, 1725
5682, -0.187832, 0.111821, 21, 1725
5683, -0.188051, 0.111763, 77, 1726
5684, -0.188051, 0.111763, 7, 1726
5685, -0.188051, 0.111763, 45, 1726
5686, -0.188051, 0.111763, 2, 1726
5687, -0.188051, 0.111763, 42, 1726
5688, -0.188329, 0.11069, 35, 1727
5689, -0.188329, 0.11069, 18, 1727
5690, -0.187749, 0.111974, 64, 1728
5691, -0.187749, 0.111974, 50, 1728
5692, -0.187749, 0.111974, 13, 1728
5693, -0.186177, 0.110389, 22, 1729
5694, -0.185298, 0.110584, 69, 1730
5695, -0.185298, 0.110584, 3, 1730
5696, -0.185298, 0.110584, 55, 1730
5697, -0.188282, 0.111585, 33, 1731
5698, -0.188282, 0.111585, 59, 1731
5699, -0.188282, 0.111585, 24, 1731
5700, -0.188282, 0.111585, 74, 1731
5701, -0.186283, 0.112773, 67, 1732
5702, -0.18539, 0.110146, 26, 1733
5703, -0.18539, 0.110146, 55, 1733
5704, -0.186701, 0.112621, 52, 1734
5705, -0.186701, 0.112621, 71, 1734
5706, -0.188408, 0.110273, 2, 1735
5707, -0.188408, 0.110273, 20, 1735
5708, -0.188408, 0.110273, 30, 1735
5709, -0.188408, 0.110273, 34, 1735
5710, -0.188408, 0.110273, 62, 1735
5711, -0.184833, 0.109332, 19, 1736
5712, -0.185609, 0.110827, 33, 1737
5713, -0.185609, 0.110827, 2, 1737
5714, -0.186027, 0.112004, 35, 1738
5715, -0.186027, 0.112004, 28, 1738
5716, -0.187053, 0.112103, 10, 1739
5717, -0.187053, 0.112103, 69, 1739
5718, -0.187053, 0.112103, 32, 1739
5719, -0.187053, 0.112103, 65, 1739
5720, -0.186703, 0.112651, 31, 1740
5721, -0.186703, 0.112651, 50, 1740
5722, -0.186703, 0.112651, 48, 1740
5723, -0.186703, 0.112651, 59, 1740
5724, -0.186703, 0.112651, 25, 1740
5725, -0.188099, 0.111842, 76, 1741
5726, -0.188099, 0.111842, 61, 1741
5727, -0.188662, 0.111282, 4, 1742
5728, -0.188662, 0.111282, 4, 1742
5729, -0.188662, 0.111282, 13, 1742
5730, -0.188662, 0.111282, 17, 1742
5731, -0.187427, 0.11094, 28, 1743
5732, -0.187427, 0.11094, 4, 1743
5733, -0.187427, 0.11094, 60, 1743
5734, -0.187427, 0.11094, 32, 1743
5735, -0.187427, 0.11094, 62, 1743
5736, -0.188694, 0.111307, 63, 1744
5737, -0.187554, 0.111848, 8, 1745
5738, -0.188062, 0.111659, 7, 1746
5739, -0.188393, 0.111483, 34, 1747
5740, -0.188393, 0.111483, 76, 1747
5741, -0.188393, 0.111483, 60, 1747
5742, -0.188143, 0.110597, 43, 1748
5743, -0.188143, 0.110597, 41, 1748
5744, -0.188029, 0.11177, 77, 1749
5745, -0.188029, 0.11177, 13, 1749
5746, -0.188029, 0.11177, 17, 1749
5747, -0.188029, 0.11177, 25, 1749
5748, -0.188029, 0.11177, 19, 1749
5749, -0.188223, 0.111682, 72, 1750
5750, -0.188223, 0.111682, 26, 1750
5751, -0.188223, 0.111682, 19, 1750
5752, -0.188223, 0.111682, 25, 1750
5753, -0.188223, 0.111682, 25, 1750
5754, -0.188223, 0.111682, 19, 1750
5755, -0.188223, 0.111682, 29, 1750
5756, -0.188223, 0.111682, 19, 1750
5757, -0.188223, 0.111682, 73, 1750
5758, -0.188407, 0.110926, 35, 1751
5759, -0.188407, 0.110926, 45, 1751
5760, -0.188407, 0.110926, 15, 1751
5761, -0.188102, 0.111648, 11, 1752
5762, -0.188102, 0.111648, 58, 1752
5763, -0.188102, 0.111648, 2, 1752
5764, -0.188102, 0.111648, 57, 1752
5765, -0.186078, 0.11225, 19, 1753
5766, -0.186078, 0.11225, 26, 1753
5767, -0.186078, 0.11225, 52, 1753
5768, -0.186078, 0.11225, 63, 1753
5769, -0.188225, 0.111589, 71, 1754
5770, -0.188225, 0.111589, 14, 1754
5771, -0.188225, 0.111589, 43, 1754
5772, -0.188225, 0.111589, 57, 1754
5773, -0.188358, 0.111008, 68, 1755
5774, -0.188358, 0.111008, 13, 1755
5775, -0.188358, 0.111008, 18, 1755
5776, -0.188358, 0.111008, 67, 1755
5777, -0.188358, 0.111008, 46, 1755
5778, -0.188358, 0.111008, 51, 1755
5779, -0.186292, 0.110285, 6, 1756
5780, -0.186292, 0.110285, 73, 1756
5781, -0.186292, 0.110285, 14, 1756
5782, -0.186292, 0.110285, 1, 1756
5783, -0.1879, 0.111751, 36, 1757
5784, -0.1879, 0.111751, 41, 1757
5785, -0.186581, 0.111955, 59, 1758
5786, -0.186581, 0.111955, 24, 1758
5787, -0.187779, 0.110671, 78, 1759
5788, -0.187779, 0.110671, 76, 1759
5789, -0.187779, 0.110671, 43, 1759
5790, -0.187779, 0.110671, 32, 1759
5791, -0.188003, 0.111709, 31, 1760
5792, -0.188003, 0.111709, 56, 1760
5793, -0.188003, 0.111709, 5, 1760
5794, -0.188003, 0.111709, 47, 1760
5795, -0.188003, 0.111709, 5, 1760
5796, -0.188656, 0.111409, 27, 1761
5797, -0.188656, 0.111409, 25, 1761
5798, -0.188385, 0.111005, 24, 1762
5799, -0.188385, 0.111005, 44, 1762
5800, -0.188385, 0.111005, 69, 1762
5801, -0.187072, 0.112057, 63, 1763
5802, -0.18843, 0.111453, 61, 1764
5803, -0.18843, 0.111453, 61, 1764
5804, -0.18843, 0.111453, 43, 1764
5805, -0.187957, 0.111767, 2, 1765
5806, -0.187957, 0.111767, 49, 1765
5807, -0.187957, 0.111767, 75, 1765
5808, -0.187957, 0.111767, 17, 1765
5809, -0.188631, 0.111342, 37, 1766
5810, -0.188631, 0.111342, 2, 1766
5811, -0.188631, 0.111342, 24, 1766
5812, -0.187137, 0.111907, 52, 1767
5813, -0.187137, 0.111907, 25, 1767
5814, -0.187137, 0.111907, 37, 1767
5815, -0.187137, 0.111907, 12, 1767
5816, -0.185802, 0.110962, 4, 1768
5817, -0.185802, 0.110962, 41, 1768
5818, -0.185802, 0.110962, 50, 1768
5819, -0.185802, 0.110962, 34, 1768
5820, -0.185802, 0.110962, 56, 1768
5821, -0.188286, 0.111603, 55, 1769
5822, -0.188286, 0.111603, 62, 1769
5823, -0.188286, 0.111603, 24, 1769
5824, -0.187616, 0.111896, 46, 1770
5825, -0.187616, 0.111896, 16, 1770
5826, -0.187616, 0.111896, 56, 1770
5827, -0.187616, 0.111896, 72, 1770
5828, -0.18816, 0.111659, 76, 1771
5829, -0.18816, 0.111659, 62, 1771
5830, -0.18816, 0.111659, 44, 1771
5831, -0.186741, 0.11247, 59, 1772
5832, -0.186741, 0.11247, 68, 1772
5833, -0.187844, 0.111664, 2, 1773
5834, -0.187844, 0.111664, 15, 1773
5835, -0.187844, 0.111664, 61, 1773
5836, -0.187039, 0.110468, 18, 1774
5837, -0.187039, 0.110468, 28, 1774
5838, -0.187039, 0.110468, 60, 1774
5839, -0.18815, 0.111687, 13, 1775
5840, -0.18815, 0.111687, 19, 1775
5841, -0.18815, 0.111687, 15, 1775
5842, -0.18815, 0.111687, 79, 1775
5843, -0.188567, 0.111169, 23, 1776
5844, -0.188567, 0.111169, 63, 1776
5845, -0.188567, 0.111169, 23, 1776
5846, -0.188567, 0.111169, 27, 1776
5847, -0.188567, 0.111169, 55, 1776
5848, -0.188428, 0.111522, 19, 1777
5849, -0.188428, 0.111522, 15, 1777
5850, -0.188428, 0.111522, 0, 1777
5851, -0.188725, 0.111298, 13, 1778
5852, -0.188725, 0.111298, 13, 1778
5853, -0.188725, 0.111298, 16, 1778
5854, -0.187783, 0.11186, 75, 1779
5855, -0.187783, 0.11186, 18, 1779
5856, -0.187783, 0.11186, 74, 1779
5857, -0.187783, 0.11186, 13, 1779
5858, -0.187563, 0.111903, 36, 1780
5859, -0.187563, 0.111903, 66, 1780
5860, -0.187563, 0.111903, 51, 1780
5861, -0.188622, 0.111404, 54, 1781
5862, -0.188622, 0.111404, 17, 1781
5863, -0.188622, 0.111404, 62, 1781
5864, -0.188119, 0.111573, 40, 1782
5865, -0.188119, 0.111573, 66, 1782
5866, -0.188119, 0.111573, 70, 1782
5867, -0.188119, 0.111573, 26, 1782
5868, -0.187843, 0.111724, 53, 1783
5869, -0.187843, 0.111724, 54, 1783
5870, -0.187843, 0.111724, 4, 1783
5871, -0.187843, 0.111724, 24, 1783
5872, -0.18771, 0.111983, 9, 1784
5873, -0.18771, 0.111983, 59, 1784
5874, -0.18771, 0.111983, 57, 1784
5875, -0.18771, 0.111983, 45, 1784
5876, -0.188201, 0.111582, 0, 1785
5877, -0.188201, 0.111582, 59, 1785
5878, -0.188201, 0.111582, 63, 1785
5879, -0.187994, 0.111721, 7, 1786
5880, -0.187994, 0.111721, 41, 1786
5881, -0.187994, 0.111721, 31, 1786
5882, -0.189366, 0.108787, 69, 1787
5883, -0.189366, 0.108787, 38, 1787
5884, -0.18449, 0.113061, 70, 1788
5885, -0.18449, 0.113061, 15, 1788
5886, -0.18449, 0.113061, 65, 1788
5887, -0.18449, 0.113061, 77, 1788
5888, -0.18449, 0.113061, 73, 1788
5889, -0.188307, 0.110992, 47, 1789
5890, -0.188307, 0.110992, 44, 1789
5891, -0.188307, 0.110992, 39, 1789
5892, -0.188307, 0.110992, 0, 1789
5893, -0.188554, 0.111293, 17, 1790
5894, -0.188554, 0.111293, 21, 1790
5895, -0.188554, 0.111293, 31, 1790
5896, -0.188554, 0.111293, 24, 1790
5897, -0.185073, 0.110095, 8, 1791
5898, -0.185073, 0.110095, 22, 1791
5899, -0.187443, 0.110895, 39, 1792
5900, -0.187443, 0.110895, 10, 1792
5901, -0.186869, 0.112544, 7, 1793
5902, -0.185894, 0.110243, 76, 1794
5903, -0.185894, 0.110243, 35, 1794
5904, -0.187055, 0.110842, 41, 1795
5905, -0.187055, 0.110842, 47, 1795
5906, -0.187055, 0.110842, 3, 1795
5907, -0.185911, 0.110278, 70, 1796
5908, -0.185911, 0.110278, 23, 1796
5909, -0.185911, 0.110278, 27, 1796
5910, -0.188292, 0.111586, 40, 1797
5911, -0.188292, 0.111586, 65, 1797
5912, -0.188292, 0.111586, 42, 1797
5913, -0.188292, 0.111586, 6, 1797
5914, -0.188292, 0.111586, 23, 1797
5915, -0.188292, 0.111586, 69, 1797
5916, -0.188292, 0.111586, 1, 1797
5917, -0.188484, 0.11104, 77, 1798
5918, -0.186315, 0.112081, 46, 1799
5919, -0.186315, 0.112081, 79, 1799
5920, -0.186315, 0.112081, 46, 1799
5921, -0.186315, 0.112081, 19, 1799
5922, -0.18806, 0.110649, 4, 1800
5923, -0.18806, 0.110649, 50, 1800
5924, -0.18806, 0.110649, 6, 1800
5925, -0.18589, 0.11081, 17, 1801
5926, -0.18589, 0.11081, 7, 1801
5927, -0.18589, 0.11081, 5, 1801
5928, -0.18589, 0.11081, 55, 1801
5929, -0.18589, 0.11081, 17, 1801
5930, -0.18589, 0.11081, 61, 1801
5931, -0.18665, 0.112397, 36, 1802
5932, -0.18665, 0.112397, 70, 1802
5933, -0.18665, 0.112397, 49, 1802
5934, -0.188618, 0.11151, 0, 1803
5935, -0.188618, 0.11151, 2, 1803
5936, -0.188636, 0.11146, 41, 1804
5937, -0.188636, 0.11146, 57, 1804
5938, -0.188636, 0.11146, 23, 1804
5939, -0.188636, 0.11146, 25, 1804
5940, -0.188636, 0.11146, 75, 1804
5941, -0.186345, 0.11201, 60, 1805
5942, -0.186345, 0.11201, 48, 1805
5943, -0.18824, 0.111676, 52, 1806
5944, -0.18824, 0.111676, 8, 1806
5945, -0.18824, 0.111676, 7, 1806
5946, -0.18824, 0.111676, 65, 1806
5947, -0.18824, 0.111676, 63, 1806
5948, -0.18824, 0.111676, 55, 1806
5949, -0.186938, 0.112111, 15, 1807
5950, -0.186938, 0.112111, 30, 1807
5951, -0.186938, 0.112111, 74, 1807
5952, -0.186938, 0.112111, 44, 1807
5953, -0.188394, 0.111033, 77, 1808
5954, -0.188394, 0.111033, 19, 1808
5955, -0.188394, 0.111033, 31, 1808
5956, -0.188394, 0.111033, 49, 1808
5957, -0.184681, 0.111831, 40, 1809
5958, -0.184681, 0.111831, 34, 1809
5959, -0.184681, 0.111831, 34, 1809
5960, -0.184681, 0.111831, 25, 1809
5961, -0.184681, 0.111831, 70, 1809
5962, -0.188271, 0.111671, 58, 1810
5963, -0.188271, 0.111671, 14, 1810
5964, -0.188271, 0.111671, 42, 1810
5965, -0.188271, 0.111671, 69, 1810
5966, -0.188271, 0.111671, 78, 1810
5967, -0.188435, 0.111043, 60, 1811
5968, -0.188435, 0.111043, 62, 1811
5969, -0.188435, 0.111043, 9, 1811
5970, -0.188435, 0.111043, 46, 1811
5971, -0.188125, 0.111646, 59, 1812
5972, -0.188125, 0.111646, 27, 1812
5973, -0.188125, 0.111646, 67, 1812
5974, -0.188125, 0.111646, 41, 1812
5975, -0.188125, 0.111646, 40, 1812
5976, -0.188125, 0.111646, 52, 1812
5977, -0.186716, 0.112004, 38, 1813
5978, -0.186716, 0.112004, 70, 1813
5979, -0.186716, 0.112004, 16, 1813
5980, -0.186716, 0.112004, 5, 1813
5981, -0.188427, 0.111543, 0, 1814
5982, -0.188427, 0.111543, 65, 1814
5983, -0.188427, 0.111543, 10, 1814
5984, -0.188427, 0.111543, 79, 1814
5985, -0.188427, 0.111543, 4, 1814
5986, -0.187493, 0.111903, 35, 1815
5987, -0.187493, 0.111903, 66, 1815
5988, -0.188786, 0.111268, 22, 1816
5989, -0.188786, 0.111268, 79, 1816
5990, -0.188786, 0.111268, 34, 1816
5991, -0.188786, 0.111268, 23, 1816
5992, -0.188269, 0.111677, 45, 1817
5993, -0.188269, 0.111677, 23, 1817
5994, -0.188269, 0.111677, 25, 1817
5995, -0.188269, 0.111677, 43, 1817
5996, -0.188269, 0.111677, 69, 1817
5997, -0.186411, 0.112124, 14, 1818
5998, -0.186411, 0.112124, 12, 1818
5999, -0.186411, 0.112124, 12, 1818
6000, -0.188196, 0.108033, 12, 1819
6001, -0.188196, 0.108033, 8, 1819
6002, -0.188196, 0.108033, 31, 1819
6003, -0.188196, 0.108033, 39, 1819
6004, -0.188196, 0.108033, 8, 1819
6005, -0.188196, 0.108033, 8, 1819
6006, -0.188196, 0.108033, 17, 1819
6007, -0.185683, 0.112014, 57, 1820
6008, -0.188429, 0.110975, 34, 1821
6009, -0.188429, 0.110975, 69, 1821
6010, -0.188429, 0.110975, 3, 1821
6011, -0.188603, 0.111411, 15, 1822
6012, -0.188603, 0.111411, 74, 1822
6013, -0.188603, 0.111411, 63, 1822
6014, -0.188365, 0.11152, 23, 1823
6015, -0.188365, 0.11152, 36, 1823
6016, -0.188365, 0.11152, 27, 1823
6017, -0.188365, 0.11152, 75, 1823
6018, -0.188365, 0.11152, 21, 1823
6019, -0.188365, 0.11152, 19, 1823
6020, -0.188365, 0.11152, 0, 1823
6021, -0.187863, 0.111944, 72, 1824
6022, -0.187863, 0.111944, 33, 1824
6023, -0.188272, 0.110736, 24, 1825
6024, -0.188272, 0.110736, 68, 1825
6025, -0.188364, 0.111487, 38, 1826
6026, -0.188364, 0.111487, 79, 1826
6027, -0.188364, 0.111487, 72, 1826
6028, -0.188364, 0.111487, 51, 1826
6029, -0.188364, 0.111487, 15, 1826
6030, -0.188431, 0.110996, 47, 1827
6031, -0.188431, 0.110996, 5, 1827
6032, -0.188431, 0.110996, 48, 1827
6033, -0.188431, 0.110996, 3, 1827
6034, -0.188177, 0.111594, 64, 1828
6035, -0.188177, 0.111594, 37, 1828
6036, -0.18859, 0.111144, 37, 1829
6037, -0.18859, 0.111144, 31, 1829
6038, -0.18859, 0.111144, 30, 1829
6039, -0.18859, 0.111144, 45, 1829
6040, -0.188678, 0.111226, 49, 1830
6041, -0.188678, 0.111226, 18, 1830
6042, -0.188678, 0.111226, 46, 1830
6043, -0.187985, 0.111694, 16, 1831
6044, -0.187985, 0.111694, 51, 1831
6045, -0.187985, 0.111694, 76, 1831
6046, -0.187137, 0.110347, 54, 1832
6047, -0.187137, 0.110347, 9, 1832
6048, -0.187137, 0.110347, 57, 1832
6049, -0.187137, 0.110347, 20, 1832
6050, -0.187137, 0.110347, 0, 1832
6051, -0.187137, 0.110347, 52, 1832
6052, -0.188006, 0.111734, 42, 1833
6053, -0.185474, 0.110044, 17, 1834
6054, -0.185474, 0.110044, 55, 1834
6055, -0.185474, 0.110044, 43, 1834
6056, -0.186582, 0.111663, 0, 1835
6057, -0.186582, 0.111663, 36, 1835
6058, -0.18854, 0.111498, 14, 1836
6059, -0.18854, 0.111498, 53, 1836
6060, -0.18854, 0.111498, 31, 1836
6061, -0.188025, 0.110933, 79, 1837
6062, -0.188025, 0.110933, 71, 1837
6063, -0.188025, 0.110933, 65, 1837
6064, -0.188025, 0.110933, 60, 1837
6065, -0.188333, 0.110912, 6, 1838
6066, -0.188333, 0.110912, 13, 1838
6067, -0.188333, 0.110912, 54, 1838
6068, -0.188558, 0.111415, 76, 1839
6069, -0.188558, 0.111415, 45, 1839
6070, -0.188558, 0.111415, 17, 1839
6071, -0.188558, 0.111415, 65, 1839
6072, -0.188325, 0.11157, 67, 1840
6073, -0.188325, 0.11157, 50, 1840
6074, -0.188325, 0.11157, 48, 1840
6075, -0.188325, 0.11157, 21, 1840
6076, -0.188381, 0.11099, 9, 1841
6077, -0.188381, 0.11099, 39, 1841
6078, -0.188212, 0.110766, 27, 1842
6079, -0.188212, 0.110766, 13, 1842
6080, -0.188212, 0.110766, 22, 1842
6081, -0.188212, 0.110766, 34, 1842
6082, -0.188212, 0.110766, 46, 1842
6083, -0.187912, 0.111971, 73, 1843
6084, -0.187912, 0.111971, 27, 1843
6085, -0.18841, 0.111077, 44, 1844
6086, -0.18841, 0.111077, 64, 1844
6087, -0.18841, 0.111077, 75, 1844
6088, -0.18809, 0.111632, 51, 1845
6089, -0.18809, 0.111632, 10, 1845
6090, -0.18809, 0.111632, 3, 1845
6091, -0.18809, 0.111632, 67, 1845
6092, -0.18809, 0.111632, 67, 1845
6093, -0.18809, 0.111632, 50, 1845
6094, -0.18809, 0.111632, 42, 1845
6095, -0.18809, 0.111632, 57, 1845
6096, -0.186736, 0.112574, 23, 1846
6097, -0.186736, 0.112574, 61, 1846
6098, -0.186736, 0.112574, 5, 1846
6099, -0.186736, 0.112574, 44, 1846
6100, -0.188393, 0.110982, 10, 1847
6101, -0.188393, 0.110982, 21, 1847
6102, -0.188393, 0.110982, 59, 1847
6103, -0.188393, 0.110982, 49, 1847
6104, -0.186293, 0.110297, 3, 1848
6105, -0.186293, 0.110297, 42, 1848
6106, -0.186293, 0.110297, 54, 1848
6107, -0.188241, 0.111673, 27, 1849
6108, -0.188241, 0.111673, 50, 1849
6109, -0.188241, 0.111673, 34, 1849
6110, -0.188241, 0.111673, 15, 1849
6111, -0.189052, 0.108992, 49, 1850
6112, -0.189052, 0.108992, 17, 1850
6113, -0.189052, 0.108992, 74, 1850
6114, -0.186017, 0.110822, 40, 1851
6115, -0.188656, 0.111317, 31, 1852
6116, -0.188656, 0.111317, 24, 1852
6117, -0.188656, 0.111317, 14, 1852
6118, -0.188656, 0.111317, 36, 1852
6119, -0.186621, 0.111913, 11, 1853
6120, -0.186621, 0.111913, 23, 1853
6121, -0.186621, 0.111913, 56, 1853
6122, -0.188404, 0.111629, 71, 1854
6123, -0.188404, 0.111629, 9, 1854
6124, -0.188404, 0.111629, 9, 1854
6125, -0.188404, 0.111629, 31, 1854
6126, -0.188404, 0.111629, 43, 1854
6127, -0.187766, 0.111932, 33, 1855
6128, -0.187766, 0.111932, 63, 1855
6129, -0.187766, 0.111932, 54, 1855
6130, -0.187766, 0.111932, 74, 1855
6131, -0.187766, 0.111932, 30, 1855
6132, -0.185962, 0.109911, 68, 1856
6133, -0.185962, 0.109911, 45, 1856
6134, -0.188124, 0.111709, 63, 1857
6135, -0.188124, 0.111709, 27, 1857
6136, -0.185907, 0.110737, 15, 1858
6137, -0.185907, 0.110737, 55, 1858
6138, -0.185907, 0.110737, 5, 1858
6139, -0.185907, 0.110737, 53, 1858
6140, -0.185907, 0.110737, 20, 1858
6141, -0.185926, 0.109414, 53, 1859
6142, -0.185926, 0.109414, 22, 1859
6143, -0.185926, 0.109414, 57, 1859
6144, -0.185926, 0.109414, 40, 1859
6145, -0.185926, 0.109414, 31, 1859
6146, -0.188759, 0.111345, 70, 1860
6147, -0.188759, 0.111345, 46, 1860
6148, -0.187721, 0.111943, 60, 1861
6149, -0.187721, 0.111943, 32, 1861
6150, -0.186193, 0.110277, 4, 1862
6151, -0.186193, 0.110277, 34, 1862
6152, -0.186193, 0.110277, 55, 1862
6153, -0.186193, 0.110277, 13, 1862
6154, -0.186193, 0.110277, 43, 1862
6155, -0.188239, 0.11074, 8, 1863
6156, -0.188239, 0.11074, 26, 1863
6157, -0.188521, 0.111369, 67, 1864
6158, -0.188521, 0.111369, 19, 1864
6159, -0.188521, 0.111369, 32, 1864
6160, -0.188521, 0.111369, 5, 1864
6161, -0.188521, 0.111369, 13, 1864
6162, -0.187544, 0.111773, 61, 1865
6163, -0.187544, 0.111773, 64, 1865
6164, -0.187544, 0.111773, 29, 1865
6165, -0.188456, 0.111673, 8, 1866
6166, -0.188456, 0.111673, 63, 1866
6167, -0.188185, 0.111812, 73, 1867
6168, -0.188185, 0.111812, 1, 1867
6169, -0.188185, 0.111812, 67, 1867
6170, -0.188185, 0.111812, 49, 1867
6171, -0.187642, 0.111855, 20, 1868
6172, -0.187642, 0.111855, 68, 1868
6173, -0.187642, 0.111855, 42, 1868
6174, -0.186667, 0.112206, 24, 1869
6175, -0.186667, 0.112206, 29, 1869
6176, -0.186667, 0.112206, 33, 1869
6177, -0.186667, 0.112206, 63, 1869
6178, -0.188311, 0.111684, 73, 1870
6179, -0.188311, 0.111684, 67, 1870
6180, -0.188311, 0.111684, 24, 1870
6181, -0.188311, 0.111684, 3, 1870
6182, -0.188094, 0.111592, 12, 1871
6183, -0.18864, 0.111399, 67, 1872
6184, -0.18864, 0.111399, 11, 1872
6185, -0.18864, 0.111399, 6, 1872
6186, -0.188036, 0.111706, 70, 1873
6187, -0.188036, 0.111706, 5, 1873
6188, -0.188036, 0.111706, 1, 1873
6189, -0.188251, 0.111672, 59, 1874
6190, -0.188251, 0.111672, 32, 1874
6191, -0.188251, 0.111672, 7, 1874
6192, -0.18843, 0.111628, 65, 1875
6193, -0.18843, 0.111628, 66, 1875
6194, -0.18843, 0.111628, 29, 1875
6195, -0.18843, 0.111628, 28, 1875
6196, -0.188018, 0.11165, 1, 1876
6197, -0.188018, 0.11165, 2, 1876
6198, -0.188018, 0.11165, 3, 1876
6199, -0.187879, 0.108806, 44, 1877
6200, -0.187879, 0.108806, 26, 1877
6201, -0.187879, 0.108806, 43, 1877
6202, -0.188341, 0.111662, 50, 1878
6203, -0.186355, 0.112017, 79, 1879
